file_path,role,keep_use_archive_delete,reason,notes
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p036.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p037.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2019/2019-01-01_2019-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p034.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2017/2017-01-01_2017-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p022.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p001.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p006.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p020.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p019.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p015.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2015/2015-01-01_2015-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p013.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p014.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p012.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p005.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p008.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p027.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p002.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p017.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p024.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p031.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p021.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p025.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p033.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p029.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p009.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p023.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p007.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p028.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p030.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p003.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p016.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p032.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p004.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p010.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p026.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p011.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
data/raw/boamp_current/2020/2020-01-01_2020-12-31_p018.json,current dataset artifact,keep_use,Part of the current enriched dataset pipeline,
